Handle,Command,Body HTML
two-position-actuator-for-vu52-normally-open-and-vu54-valve-bodies-24-v-50-60-hz-nickel-plated-motor,UPDATE,"<p>The VU844A1060 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU844A1060/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu53-normally-closed-valve-bodies-120-v-60-hz,UPDATE,"<p>The VU443A1008 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU443A1008/B</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 120 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu53-normally-closed-valve-bodies-120-v-60-hz-hone-vu443a1008-u,UPDATE,"<p>The VU443A1008 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU443A1008/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 120 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu53-normally-closed-valve-bodies-24-v-50-60-hz,UPDATE,"<p>The VU843A1004 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU843A1004/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu53-normally-closed-valve-bodies-24-v-50-60-hz-hone-vu843a1020-u,UPDATE,"<p>The VU843A1020 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU843A1020/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu53-normally-closed-valve-bodies-24-v-50-60-hz-hone-vu844a1003-u,UPDATE,"<p>The VU844A1003 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU844A1003/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
vc-actuator-2-position-spst-100-130-vac,UPDATE,"<p>The VC4011ZZ11 is a two-position actuator for Resideo (Honeywell Home) VC series valve bodies. It mounts on the valve assembly and drives the cartridge open and closed on a signal from the zone control.</p><p>Two-position control is the standard arrangement for residential zoning: the actuator drives fully open on a call for heat and returns fully closed when the call ends.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the actuator.</p><p><strong>VC valve bodies and cartridges this actuator works with</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VC4011ZZ11/U</li><li><strong>Series:</strong> VC</li><li><strong>Control type:</strong> Two-position</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
vc-floating-actuator-sp3t-tri-state-floating-24-vac,UPDATE,"<p>The VC6930ZZ32 is a floating actuator for Resideo (Honeywell Home) VC series valve bodies. It mounts on the valve assembly and drives the cartridge open and closed on a signal from the zone control.</p><p>Floating (tri-state) control drives the actuator open or closed with two contacts and holds position when neither is energized. It gives most of the benefit of modulation from a controller that has only relay outputs.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the actuator.</p><p><strong>VC valve bodies and cartridges this actuator works with</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VC6930ZZ32/U</li><li><strong>Series:</strong> VC</li><li><strong>Control type:</strong> Floating</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
vc-modulating-actuator-0-2-10-vdc-24-vac,UPDATE,"<p>The VC7934ZZ11 is a modulating actuator for Resideo (Honeywell Home) VC series valve bodies. It mounts on the valve assembly and drives the cartridge open and closed on a signal from the zone control.</p><p>A modulating actuator holds the valve anywhere across its stroke instead of only fully open or fully shut, which is what lets a hydronic loop hold a setpoint without the temperature swing that on/off zoning produces.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the actuator.</p><p><strong>VC valve bodies and cartridges this actuator works with</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VC7934ZZ11/U</li><li><strong>Series:</strong> VC</li><li><strong>Control type:</strong> Modulating</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
vc-series-replacement-cartridge-for-2-port-zone-valves,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1000/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-valve-with-equal-percentage-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves, with an equal percentage flow characteristic.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>An equal percentage characteristic gives progressively larger flow changes as the valve opens. It is the right choice when the valve is working against a system curve that is already steep, because it keeps the installed characteristic closer to linear where the loop actually operates.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1400/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow characteristic:</strong> Equal percentage</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-valve-with-equal-percentage-low-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves, with an equal percentage flow characteristic in the low flow range.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>An equal percentage characteristic gives progressively larger flow changes as the valve opens. It is the right choice when the valve is working against a system curve that is already steep, because it keeps the installed characteristic closer to linear where the loop actually operates.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1600/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow characteristic:</strong> Equal percentage</li><li><strong>Flow range:</strong> Low flow</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-valve-with-extra-low-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves in the extra low flow range.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1500/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow range:</strong> Extra low flow</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-valve-with-linear-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves, with an linear flow characteristic.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>A linear characteristic moves flow in step with stem position, which keeps a modulating loop predictable across the stroke.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ7100/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-vc-valve-linear-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves, with an linear flow characteristic.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>A linear characteristic moves flow in step with stem position, which keeps a modulating loop predictable across the stroke.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1132/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-2-way-vc-valve-with-equal-percentage-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 2-way zone valves, with an equal percentage flow characteristic.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>An equal percentage characteristic gives progressively larger flow changes as the valve opens. It is the right choice when the valve is working against a system curve that is already steep, because it keeps the installed characteristic closer to linear where the loop actually operates.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ1432/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 2-way</li><li><strong>Flow characteristic:</strong> Equal percentage</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
vc-series-replacement-cartridge-for-vc-valve-3-way-with-equal-percentage-extra-low-flow,UPDATE,"<p>Replacement cartridge for Resideo (Honeywell Home) VC series 3-way zone valves, with an equal percentage flow characteristic in the extra low flow range.</p><p>The VC design puts the seat, plug and seal inside a removable cartridge. A valve that no longer shuts off tight is rebuilt from the top, with the body left soldered or threaded in the line and the actuator reused.</p><p>An equal percentage characteristic gives progressively larger flow changes as the valve opens. It is the right choice when the valve is working against a system curve that is already steep, because it keeps the installed characteristic closer to linear where the loop actually operates.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the cartridge.</p><p><strong>VC valve bodies and actuators this cartridge fits</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZZ6532/U</li><li><strong>Series:</strong> VC</li><li><strong>Configuration:</strong> 3-way</li><li><strong>Flow characteristic:</strong> Equal percentage</li><li><strong>Flow range:</strong> Extra low flow</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
